filename,width,height,class,xmin,ymin,xmax,ymax
ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.34d31473728f2b9a68bb71a3f40e1d6f.jpg,2048,1372,white-pawn,525,234,628,380
ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.34d31473728f2b9a68bb71a3f40e1d6f.jpg,2048,1372,white-pawn,506,494,612,636
ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.34d31473728f2b9a68bb71a3f40e1d6f.jpg,2048,1372,white-pawn,485,632,597,772
ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.34d31473728f2b9a68bb71a3f40e1d6f.jpg,2048,1372,white-pawn,478,768,593,915
ec4c30d88ecc70b6a3e76dbd9b17324a_jpg.rf.34d31473728f2b9a68bb71a3f40e1d6f.jpg,2048,1372,white-pawn,859,925,975,1083
446e75de1ffefc2115e79696bcf0e357_jpg.rf.3515dc451efed9a872f9268f3e9eb744.jpg,2048,1372,black-knight,1677,998,1840,1171
76e118acf05a8ebe06957f8882cc06aa_jpg.rf.355e39cef189edb061cf20d6e59d42db.jpg,2048,1372,black-king,857,921,999,1190
IMG_0318_JPG.rf.37a8faa6e2f4efc18f2113466c1ec320.jpg,2048,1372,black-rook,865,172,958,327
bb54af2f0b83b174aecc29328c8fa001_jpg.rf.38630287afd7ffe84cd9468138ab7485.jpg,2048,1372,white-knight,688,252,792,418
d0cc2420bce5b14dfd39e55dc3737e57_jpg.rf.3914cdc1a02f2972d5316062da6f285f.jpg,2048,1372,black-knight,362,33,476,195
IMG_0298_JPG.rf.388fb04c02f369a0c79a524343fe590c.jpg,2048,1372,black-king,1498,294,1676,562
IMG_0298_JPG.rf.388fb04c02f369a0c79a524343fe590c.jpg,2048,1372,white-rook,1435,127,1568,316
IMG_0298_JPG.rf.388fb04c02f369a0c79a524343fe590c.jpg,2048,1372,black-pawn,1055,832,1168,988
IMG_0298_JPG.rf.388fb04c02f369a0c79a524343fe590c.jpg,2048,1372,black-pawn,1139,383,1263,553
IMG_0298_JPG.rf.388fb04c02f369a0c79a524343fe590c.jpg,2048,1372,black-pawn,654,515,766,686
IMG_0298_JPG.rf.388fb04c02f369a0c79a524343fe590c.jpg,2048,1372,white-pawn,664,682,789,853
IMG_0298_JPG.rf.388fb04c02f369a0c79a524343fe590c.jpg,2048,1372,white-pawn,470,387,595,552
IMG_0298_JPG.rf.388fb04c02f369a0c79a524343fe590c.jpg,2048,1372,white-king,238,408,441,702
02f0931b536dfba10affc3231a3d64fb_jpg.rf.3a714622550c2311f7843cd103a50be3.jpg,2048,1372,white-bishop,1039,502,1143,685
1b4ccdf7d5ff45dc6c3885243bde5af2_jpg.rf.3ad9dc5fdd86856e5dc10e776f695818.jpg,2048,1372,white-king,628,281,770,557
1b4ccdf7d5ff45dc6c3885243bde5af2_jpg.rf.3ad9dc5fdd86856e5dc10e776f695818.jpg,2048,1372,white-pawn,451,828,589,1004
0cf670506bf9e0fe587647cd62caa232_jpg.rf.411e40b679800ecff1e2c440035e3722.jpg,2048,1372,black-king,851,584,981,844
79e744a68d6e6f83be0a9e8761ea66a4_jpg.rf.433e4079f552b8e2c261a6a3052f30cd.jpg,2048,1372,black-queen,1033,467,1154,699
2ee0fd0963465ba29d8f27c6e605c55d_jpg.rf.416ed5a06f9bae303c04fb48287f167f.jpg,2048,1372,white-bishop,1078,988,1194,1178
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-bishop,1377,748,1524,934
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-king,1532,364,1696,641
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-queen,1165,281,1289,524
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-rook,1632,913,1800,1097
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-rook,1156,9,1254,169
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-pawn,1315,124,1406,269
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-pawn,1334,238,1435,380
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-pawn,1379,479,1490,626
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-pawn,1395,620,1503,768
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-pawn,1253,934,1370,1096
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-pawn,1014,17,1107,165
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-pawn,1017,341,1113,484
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-knight,1155,91,1261,276
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,black-knight,848,443,964,641
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-queen,678,287,811,521
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-rook,450,923,588,1103
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-rook,361,0,482,150
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-king,275,365,426,629
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-bishop,258,575,388,762
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-knight,692,173,803,350
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-knight,256,729,408,925
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-pawn,844,340,944,485
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-pawn,535,9,636,150
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-pawn,540,226,640,368
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-pawn,498,489,620,632
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-pawn,482,632,596,773
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-pawn,479,769,597,919
4de23afff63bc169b4ebe547a9c9b692_jpg.rf.3c9bf54ca2de480c19e30d7808e4a2f6.jpg,2048,1372,white-pawn,865,930,977,1092
8bb72e70f0560095885586deba37a524_jpg.rf.436c6acb4c9d0a040b6a86ad0a41e770.jpg,2048,1372,black-pawn,1060,847,1162,988
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-rook,1643,896,1799,1105
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-pawn,1010,10,1116,155
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-king,1531,364,1704,649
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-queen,1154,276,1292,522
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-pawn,1372,486,1492,624
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-pawn,1327,247,1441,383
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-pawn,1311,127,1409,270
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-pawn,1014,341,1109,488
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-pawn,1226,628,1341,784
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,black-knight,829,446,972,639
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-bishop,839,726,977,927
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-queen,673,270,808,529
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-knight,983,88,1101,288
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-knight,260,726,420,928
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-king,269,361,430,637
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-rook,353,0,487,155
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-rook,445,922,601,1112
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-pawn,478,765,598,924
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-pawn,843,340,953,487
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-pawn,534,4,632,151
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-pawn,533,235,641,371
48d3c59a99b2b5a5b9f1eb7d5ba63b60_jpg.rf.4360a206e865320f4f5dddea12152bf6.jpg,2048,1372,white-pawn,860,924,989,1089
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,black-king,1507,296,1675,565
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,white-rook,829,370,952,558
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,white-bishop,834,485,969,698
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,white-king,258,268,425,564
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,white-pawn,657,692,792,850
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,white-pawn,477,380,589,539
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,black-rook,487,144,615,320
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,black-pawn,654,529,762,685
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,black-pawn,1162,387,1251,551
f2672cdc28767484b556da3ab6f1003e_jpg.rf.4397bb19b736490287e271bcf760ca16.jpg,2048,1372,black-pawn,1050,829,1171,1000
c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.47fcf95dac60ca78902fc86cca7eab28.jpg,2048,1372,black-rook,1067,974,1200,1168
c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.47fcf95dac60ca78902fc86cca7eab28.jpg,2048,1372,black-king,1201,567,1357,837
c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.47fcf95dac60ca78902fc86cca7eab28.jpg,2048,1372,black-queen,1142,325,1286,579
c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.47fcf95dac60ca78902fc86cca7eab28.jpg,2048,1372,black-pawn,987,384,1100,531
c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.47fcf95dac60ca78902fc86cca7eab28.jpg,2048,1372,white-king,632,424,791,701
c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.47fcf95dac60ca78902fc86cca7eab28.jpg,2048,1372,white-pawn,451,839,594,996
c0d68e012bb93c14bc333fc1d5e52621_jpg.rf.47fcf95dac60ca78902fc86cca7eab28.jpg,2048,1372,white-pawn,822,396,934,537
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,black-rook,1670,926,1814,1113
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,black-king,1420,670,1598,962
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,black-queen,1191,279,1331,514
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,black-pawn,1381,235,1475,381
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,black-pawn,1262,612,1365,769
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,black-pawn,1042,333,1144,481
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,black-knight,863,437,1013,631
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,white-queen,709,264,844,516
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,white-king,517,345,662,627
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,white-pawn,871,330,985,480
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,white-pawn,737,113,842,259
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,white-pawn,574,0,671,138
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,white-pawn,499,738,629,910
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,white-rook,363,184,492,360
f52e1873b8583f8bf4f7ddf6e9649f07_jpg.rf.48248922519cd3c8f36539bc09dd8528.jpg,2048,1372,white-rook,1271,887,1421,1098
300f80826bbb7dc4bf83e148614f2f77_jpg.rf.4a030c3f3f66357883fd1b9ae35cb892.jpg,2048,1372,black-pawn,1004,68,1087,202
0798bfb058da59d189c1bfadcf814f29_jpg.rf.4b02423be86fa6dc14a4913de966a5dd.jpg,2048,1372,white-king,633,286,771,558
673bcd0d44f495fbe9dd88d5cacfceb3_jpg.rf.4c5902b014a2bdaf3057a3c74b6a44a2.jpg,2048,1372,white-queen,996,0,1100,205
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-rook,1639,909,1799,1101
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-king,1576,528,1740,807
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-pawn,1022,18,1115,164
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-knight,833,446,971,636
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-king,470,371,625,650
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-queen,670,270,806,527
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-queen,1156,279,1293,521
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-pawn,1309,122,1408,271
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-pawn,1328,232,1430,380
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-pawn,1376,483,1482,628
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-pawn,1216,614,1339,775
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,black-pawn,1001,328,1110,487
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-knight,970,80,1103,284
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-knight,258,720,411,928
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-rook,438,922,611,1122
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-rook,358,0,482,151
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-bishop,829,720,965,923
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-pawn,838,343,948,481
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-pawn,529,9,633,142
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-pawn,529,216,634,374
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-pawn,470,763,598,923
ef1d425fd5370fbf8b7adea43b755304_jpg.rf.4d4fe734367a2a5905da11a49184c767.jpg,2048,1372,white-pawn,860,933,981,1089
edd285915356686fb53fb52c1ded0e53_jpg.rf.5104c70947989766361c9335d2f39d37.jpg,2048,1372,black-bishop,853,126,950,310
383c2ed7bbe2d327ab55a871db497c33_jpg.rf.52c7e74ebf109fe309e4b5c4def80ab7.jpg,2048,1372,white-knight,1668,964,1807,1167
34ad1966ae7a17d4502ca141413ed8d2_jpg.rf.537d7ed41b558d70e1324f7ca1852ae0.jpg,2048,1372,white-queen,1027,460,1148,694
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-king,1494,273,1656,551
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-bishop,1169,111,1278,318
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-bishop,669,639,805,843
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-knight,1161,360,1280,564
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-knight,825,960,990,1182
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-rook,1116,29,1226,203
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-rook,1000,504,1134,694
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-pawn,1447,986,1588,1163
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-pawn,1343,393,1454,544
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-pawn,956,166,1051,314
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-pawn,802,174,916,324
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-pawn,1192,661,1306,820
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,black-pawn,1049,827,1179,997
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-king,246,416,414,702
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-knight,404,970,559,1190
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-queen,642,81,769,325
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-rook,349,32,471,203
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-bishop,663,480,792,682
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-bishop,324,106,441,307
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-pawn,788,45,896,188
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-pawn,506,159,610,306
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-pawn,473,388,579,537
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-pawn,470,525,592,678
d795f84f39716798482fb2937868ed8a_jpg.rf.57b7e9ee15d277b2694fdb94549a1487.jpg,2048,1372,white-pawn,442,831,578,995
5e71cb8d41c333a18e799ef0004b040c_jpg.rf.57a1424a00d13826fe3e771dd404ceff.jpg,2048,1372,black-bishop,870,986,987,1174
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-rook,1646,911,1797,1098
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-king,1558,539,1744,808
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-queen,1161,279,1287,521
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-knight,830,448,965,635
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-pawn,1380,482,1482,628
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-pawn,1338,238,1433,383
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-pawn,1219,613,1326,772
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-pawn,1016,344,1102,494
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,black-pawn,699,9,789,162
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-queen,683,280,804,518
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-king,474,370,629,642
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-knight,672,571,788,776
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-bishop,838,723,967,930
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-knight,983,84,1095,280
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-rook,1241,887,1391,1089
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-rook,368,0,482,150
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-pawn,839,346,940,488
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-pawn,530,13,632,145
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-pawn,534,225,638,366
76dbe2ccf986a2a0d399d3d8a47279ad_jpg.rf.581770ac7f3816d67c2431339bc65592.jpg,2048,1372,white-pawn,477,761,600,920
4894f034a55eaa9252cd261a62b11d27_jpg.rf.5821daba2605c369ab52a6c1d3485b2a.jpg,2048,1372,black-king,1487,271,1649,567
4894f034a55eaa9252cd261a62b11d27_jpg.rf.5821daba2605c369ab52a6c1d3485b2a.jpg,2048,1372,black-bishop,1020,634,1169,840
4894f034a55eaa9252cd261a62b11d27_jpg.rf.5821daba2605c369ab52a6c1d3485b2a.jpg,2048,1372,black-pawn,1365,661,1486,826
4894f034a55eaa9252cd261a62b11d27_jpg.rf.5821daba2605c369ab52a6c1d3485b2a.jpg,2048,1372,black-pawn,1005,400,1130,556
4894f034a55eaa9252cd261a62b11d27_jpg.rf.5821daba2605c369ab52a6c1d3485b2a.jpg,2048,1372,white-king,280,379,457,696
4894f034a55eaa9252cd261a62b11d27_jpg.rf.5821daba2605c369ab52a6c1d3485b2a.jpg,2048,1372,black-bishop,661,112,786,317
